time,cloudCover,dewPoint,humidity,temperature,pressure,windBearing,windSpeed,power
1521176400,0.23,36.18,0.91,38.62,1014.8,253.0,1.87,4172
1521176700,0.23,36.27,0.9,38.91,1014.9,253.0,1.95,4864
1521177000,0.23,36.36,0.89,39.2,1014.9,253.0,2.02,5592
1521177300,0.24,36.44,0.89,39.49,1015.0,253.0,2.1,6394
1521177600,0.24,36.53,0.88,39.78,1015.0,253.0,2.18,7209
1521177900,0.24,36.61,0.87,40.06,1015.1,253.0,2.25,8039
1521178200,0.24,36.69,0.87,40.35,1015.1,254.0,2.33,8886
1521178500,0.24,36.76,0.86,40.64,1015.2,254.0,2.41,9749
1521178800,0.24,36.84,0.85,40.93,1015.2,254.0,2.48,10615
1521179100,0.25,36.91,0.85,41.22,1015.3,254.0,2.56,11438
1521179400,0.25,36.98,0.84,41.51,1015.3,254.0,2.63,12150
1521179700,0.25,37.05,0.83,41.8,1015.4,254.0,2.71,12789
1521180000,0.25,37.12,0.82,42.08,1015.4,254.0,2.79,13748
1521180300,0.27,37.17,0.82,42.29,1015.4,256.0,2.76,14438
1521180600,0.29,37.22,0.81,42.5,1015.4,258.0,2.73,13655
1521180900,0.31,37.26,0.81,42.71,1015.4,261.0,2.71,16280
1521181200,0.33,37.31,0.8,42.92,1015.4,263.0,2.69,10556
1521181500,0.35,37.35,0.8,43.14,1015.4,266.0,2.68,17994
1521181800,0.37,37.4,0.79,43.35,1015.4,268.0,2.68,18837
1521182100,0.39,37.44,0.79,43.56,1015.3,271.0,2.67,20084
1521182400,0.41,37.48,0.78,43.77,1015.3,273.0,2.68,22570
1521182700,0.44,37.52,0.78,43.98,1015.3,276.0,2.69,13449
1521183000,0.46,37.56,0.77,44.19,1015.3,278.0,2.7,5998
1521183300,0.48,37.6,0.77,44.4,1015.3,280.0,2.72,11965
1521183600,0.5,37.63,0.76,44.61,1015.3,283.0,2.74,17166
1521183900,0.5,37.55,0.76,44.69,1015.3,283.0,2.78,22925
1521184200,0.51,37.47,0.75,44.77,1015.3,283.0,2.82,13840
1521184500,0.52,37.39,0.75,44.86,1015.4,283.0,2.86,27253
1521184800,0.52,37.31,0.74,44.94,1015.4,283.0,2.9,23178
1521185100,0.53,37.22,0.74,45.03,1015.4,283.0,2.94,12518
1521185400,0.53,37.14,0.73,45.11,1015.5,283.0,2.98,10449
1521185700,0.54,37.05,0.73,44.23,1015.5,283.0,3.02,18670
1521186000,0.55,36.96,0.72,44.28,1015.5,283.0,3.06,13325
1521186300,0.55,36.87,0.72,44.34,1015.5,283.0,3.1,6386
1521186600,0.56,36.78,0.71,44.39,1015.6,283.0,3.14,5995
1521186900,0.56,36.69,0.71,44.45,1015.6,283.0,3.18,5441
1521187200,0.57,36.6,0.71,44.51,1015.6,283.0,3.22,5305
1521187500,0.57,36.56,0.7,44.68,1015.6,280.0,3.25,5832
1521187800,0.58,36.53,0.69,44.85,1015.6,277.0,3.28,7979
1521188100,0.58,36.49,0.69,45.02,1015.6,275.0,3.32,7551
1521188400,0.59,36.45,0.68,45.18,1015.6,273.0,3.37,8457
1521188700,0.59,36.4,0.68,45.33,1015.7,270.0,3.43,10297
1521189000,0.6,36.36,0.67,45.49,1015.7,268.0,3.48,11874
1521189300,0.6,36.31,0.66,45.63,1015.7,266.0,3.55,14266
1521189600,0.61,36.26,0.66,45.78,1015.7,264.0,3.62,16679
1521189900,0.61,36.21,0.65,45.92,1015.7,262.0,3.69,6726
1521190200,0.62,36.16,0.65,46.07,1015.7,260.0,3.77,6397
1521190500,0.62,36.1,0.64,46.21,1015.7,258.0,3.85,7618
1521190800,0.63,36.05,0.64,46.35,1015.7,256.0,3.94,8815
1521191100,0.63,36.02,0.63,46.46,1015.7,252.0,3.99,10300
1521191400,0.63,35.98,0.63,46.56,1015.7,248.0,4.06,11281
1521191700,0.63,35.95,0.62,46.65,1015.7,245.0,4.15,10041
1521192000,0.64,35.92,0.62,46.73,1015.7,241.0,4.26,10050
1521192300,0.64,35.88,0.62,46.8,1015.7,238.0,4.38,9178
1521192600,0.64,35.85,0.61,46.87,1015.7,234.0,4.52,7467
1521192900,0.64,35.81,0.61,46.93,1015.7,231.0,4.67,7895
1521193200,0.65,35.77,0.6,46.98,1015.6,229.0,4.83,9980
1521193500,0.65,35.73,0.6,47.03,1015.6,226.0,5.0,11855
1521193800,0.65,35.69,0.6,47.08,1015.6,224.0,5.18,13505
1521194100,0.66,35.65,0.59,47.13,1015.6,221.0,5.37,12524
1521194400,0.66,35.61,0.59,47.18,1015.6,219.0,5.57,11765
1521194700,0.66,35.54,0.59,47.24,1015.6,221.0,5.59,10625
1521195000,0.66,35.48,0.58,47.3,1015.5,223.0,5.61,8748
1521195300,0.66,35.41,0.58,47.36,1015.4,224.0,5.65,8953
1521195600,0.66,35.35,0.58,47.41,1015.4,226.0,5.68,14202
1521195900,0.66,35.28,0.57,47.47,1015.3,228.0,5.72,18677
1521196200,0.66,35.22,0.57,47.52,1015.3,229.0,5.77,13274
1521196500,0.66,35.15,0.57,47.57,1015.2,231.0,5.82,12665
1521196800,0.66,35.08,0.57,47.61,1015.1,233.0,5.88,15363
1521197100,0.66,35.01,0.56,47.66,1015.1,234.0,5.94,16455
1521197400,0.66,34.94,0.56,50.03,1015.0,236.0,6.0,17159
1521197700,0.66,34.87,0.56,50.09,1015.0,237.0,6.07,16490
1521198000,0.66,34.8,0.55,50.15,1014.9,239.0,6.14,35780
1521198300,0.67,34.78,0.55,50.23,1014.9,239.0,6.09,23938
1521198600,0.67,34.77,0.55,50.3,1014.8,240.0,6.04,34642
1521198900,0.68,34.75,0.55,50.37,1014.8,241.0,5.99,33012
1521199200,0.69,34.73,0.55,50.44,1014.7,242.0,5.95,32792
1521199500,0.7,34.71,0.54,50.51,1014.7,242.0,5.9,22693
1521199800,0.7,34.69,0.54,50.59,1014.6,243.0,5.86,8486
1521200100,0.71,34.67,0.54,50.66,1014.6,244.0,5.81,10016
1521200400,0.72,34.65,0.54,50.73,1014.6,245.0,5.77,12448
1521200700,0.73,34.62,0.54,50.8,1014.5,246.0,5.73,9166
1521201000,0.73,34.6,0.54,50.87,1014.5,247.0,5.69,10348
1521201300,0.74,34.58,0.53,50.94,1014.4,247.0,5.66,10218
1521201600,0.75,34.56,0.53,51.02,1014.4,248.0,5.62,9069
1521201900,0.74,34.68,0.53,51.18,1014.4,247.0,5.54,8528
1521202200,0.73,34.79,0.53,51.34,1014.3,245.0,5.46,7915
1521202500,0.73,34.91,0.53,51.5,1014.3,243.0,5.39,9699
1521202800,0.72,35.03,0.53,51.66,1014.3,241.0,5.33,6617
1521203100,0.71,35.14,0.53,51.82,1014.2,239.0,5.27,5926
1521203400,0.7,35.26,0.53,51.98,1014.2,238.0,5.22,8390
1521203700,0.7,35.38,0.53,52.14,1014.2,236.0,5.17,10605
1521204000,0.69,35.49,0.53,52.3,1014.1,234.0,5.13,27706
1521204300,0.68,35.61,0.53,52.46,1014.1,232.0,5.09,20814
1521204600,0.67,35.72,0.52,52.62,1014.1,230.0,5.06,19040
1521204900,0.67,35.84,0.52,52.78,1014.1,228.0,5.04,8463
1521205200,0.66,35.96,0.52,52.94,1014.0,226.0,5.02,20040
1521205500,0.65,35.73,0.52,52.91,1014.0,228.0,5.09,18728
1521205800,0.64,35.5,0.52,52.87,1014.0,230.0,5.16,6450
1521206100,0.64,35.27,0.51,52.83,1014.0,231.0,5.23,5791
1521206400,0.63,35.04,0.51,52.8,1014.0,233.0,5.31,5240
1521206700,0.62,34.81,0.5,52.76,1014.0,235.0,5.4,5836
1521207000,0.61,34.57,0.5,52.73,1014.0,237.0,5.49,16072
1521207300,0.61,34.34,0.5,52.69,1014.0,238.0,5.59,7024
1521207600,0.6,34.1,0.49,52.65,1014.0,240.0,5.69,4525
1521207900,0.59,33.86,0.49,52.62,1014.0,242.0,5.8,4516
1521208200,0.58,33.62,0.48,52.58,1014.0,243.0,5.91,13490
1521208500,0.58,33.38,0.48,52.55,1014.0,244.0,6.02,9715
1521208800,0.57,33.14,0.48,52.51,1014.0,246.0,6.14,11823
1521209100,0.56,33.14,0.48,52.47,1014.0,245.0,6.03,12307
1521209400,0.56,33.13,0.48,52.43,1014.0,244.0,5.93,8076
1521209700,0.55,33.13,0.48,52.4,1014.0,242.0,5.83,3675
1521210000,0.55,33.13,0.48,52.36,1014.0,241.0,5.74,6576
1521210300,0.54,33.13,0.48,52.32,1014.0,240.0,5.65,7014
1521210600,0.54,33.12,0.48,52.28,1014.0,239.0,5.55,6356
1521210900,0.53,33.12,0.48,52.24,1014.0,237.0,5.47,4975
1521211200,0.52,33.12,0.48,52.21,1014.0,236.0,5.38,3243
1521211500,0.52,33.11,0.48,52.17,1014.0,235.0,5.3,4116
1521211800,0.51,33.11,0.48,52.13,1014.0,233.0,5.22,2654
1521212100,0.51,33.11,0.48,52.09,1014.0,232.0,5.15,3760
1521212400,0.5,33.11,0.48,52.05,1014.0,230.0,5.08,3491
1521212700,0.48,33.17,0.49,51.86,1014.0,229.0,5.0,2716
1521213000,0.47,33.24,0.49,51.66,1014.0,228.0,4.92,2148
1521213300,0.45,33.3,0.5,51.47,1014.0,226.0,4.85,2107
1521213600,0.43,33.36,0.5,51.28,1014.1,225.0,4.78,1396
1521213900,0.42,33.41,0.51,51.08,1014.1,223.0,4.71,647
1521214200,0.4,33.47,0.51,50.89,1014.1,222.0,4.64,450
1521214500,0.39,33.52,0.52,50.7,1014.2,220.0,4.58,189
1521214800,0.37,33.57,0.52,50.5,1014.2,219.0,4.52,49
1521215100,0.35,33.62,0.53,50.31,1014.2,217.0,4.46,5
1521215400,0.34,33.66,0.53,50.11,1014.2,216.0,4.41,0
1521215700,0.32,33.71,0.53,48.53,1014.3,214.0,4.36,0
1521216000,0.3,33.75,0.54,48.33,1014.3,212.0,4.32,0
1521216300,0.32,33.77,0.55,48.09,1014.3,210.0,4.24,0
1521216600,0.33,33.78,0.55,47.84,1014.4,207.0,4.17,0
1521216900,0.34,33.8,0.56,47.58,1014.4,205.0,4.1,0
1521217200,0.35,33.81,0.56,47.32,1014.5,202.0,4.05,0
1521217500,0.36,33.81,0.57,47.06,1014.5,199.0,4.01,0
1521217800,0.37,33.82,0.57,46.78,1014.6,196.0,3.97,0
1521218100,0.38,33.82,0.58,46.5,1014.6,193.0,3.95,0
1521218400,0.39,33.82,0.58,46.22,1014.6,190.0,3.94,0
1521218700,0.4,33.82,0.59,45.92,1014.7,187.0,3.93,0
1521219000,0.42,33.81,0.6,45.62,1014.7,184.0,3.94,0
1521219300,0.43,33.8,0.6,45.3,1014.8,181.0,3.96,0
1521219600,0.44,33.79,0.61,44.98,1014.8,179.0,3.99,0
1521219900,0.44,33.97,0.61,45.19,1014.8,177.0,3.7,0
1521220200,0.45,34.15,0.62,45.41,1014.8,176.0,3.42,0
1521220500,0.45,34.33,0.62,45.65,1014.9,174.0,3.14,0
1521220800,0.46,34.5,0.63,46.55,1014.9,172.0,2.87,0
1521221100,0.46,34.68,0.63,46.53,1014.9,170.0,2.6,0
1521221400,0.47,34.85,0.64,46.51,1014.9,167.0,2.33,0
1521221700,0.47,35.02,0.64,46.49,1014.9,163.0,2.07,0
1521222000,0.48,35.19,0.65,46.47,1015.0,159.0,1.83,0
1521222300,0.48,35.36,0.65,46.45,1015.0,152.0,1.6,0
1521222600,0.49,35.53,0.66,46.43,1015.0,144.0,1.39,0
1521222900,0.49,35.7,0.66,46.41,1015.0,134.0,1.22,0
1521223200,0.5,35.86,0.67,46.4,1015.0,120.0,1.1,0
1521223500,0.51,35.88,0.66,46.47,1015.0,120.0,1.18,0
1521223800,0.52,35.91,0.66,46.54,1015.0,120.0,1.27,0
1521224100,0.53,35.93,0.66,46.61,1015.0,120.0,1.35,0
1521224400,0.54,35.95,0.66,46.68,1015.0,119.0,1.43,0
1521224700,0.55,35.97,0.66,46.75,1014.9,119.0,1.52,0
1521225000,0.56,36.0,0.66,46.82,1014.9,119.0,1.6,0
1521225300,0.57,36.02,0.66,46.89,1014.9,119.0,1.68,0
1521225600,0.58,36.04,0.66,46.96,1014.9,119.0,1.77,0
1521225900,0.59,36.06,0.65,47.03,1014.9,119.0,1.85,0
1521226200,0.6,36.08,0.65,47.1,1014.8,119.0,1.93,0
1521226500,0.61,36.1,0.65,47.17,1014.8,119.0,2.01,0
1521226800,0.63,36.13,0.65,47.25,1014.8,118.0,2.1,0
1521227100,0.63,36.12,0.65,47.24,1014.8,120.0,2.03,0
1521227400,0.63,36.12,0.65,47.23,1014.8,122.0,1.96,0
1521227700,0.63,36.12,0.65,47.23,1014.9,125.0,1.89,0
1521228000,0.63,36.12,0.65,47.22,1014.9,127.0,1.83,0
1521228300,0.63,36.11,0.65,47.22,1014.9,129.0,1.77,0
1521228600,0.63,36.11,0.65,47.21,1014.9,132.0,1.71,0
1521228900,0.63,36.11,0.65,47.21,1014.9,135.0,1.66,0
1521229200,0.63,36.11,0.65,47.2,1014.9,138.0,1.61,0
1521229500,0.63,36.1,0.65,47.2,1014.9,141.0,1.57,0
1521229800,0.63,36.1,0.65,47.19,1015.0,145.0,1.53,0
1521230100,0.63,36.1,0.65,47.19,1015.0,148.0,1.5,0
1521230400,0.63,36.1,0.65,47.18,1015.0,152.0,1.48,0
1521230700,0.62,36.08,0.65,47.19,1015.0,151.0,1.44,0
1521231000,0.61,36.06,0.65,47.2,1015.0,151.0,1.41,0
1521231300,0.61,36.05,0.65,47.21,1015.0,150.0,1.38,0
1521231600,0.6,36.03,0.65,47.22,1015.0,149.0,1.34,0
1521231900,0.6,36.01,0.65,47.23,1014.9,148.0,1.31,0
1521232200,0.59,36.0,0.65,47.24,1014.9,147.0,1.28,0
1521232500,0.59,35.98,0.65,47.25,1014.9,147.0,1.25,0
1521232800,0.58,35.97,0.65,47.26,1014.9,146.0,1.22,0
1521233100,0.58,35.95,0.65,47.27,1014.9,145.0,1.18,0
1521233400,0.57,35.93,0.65,47.28,1014.9,144.0,1.15,0
1521233700,0.57,35.92,0.64,47.29,1014.9,143.0,1.12,0
1521234000,0.56,35.9,0.64,47.3,1014.9,142.0,1.09,0
1521234300,0.57,35.87,0.64,47.29,1014.8,145.0,1.18,0
1521234600,0.57,35.85,0.64,47.29,1014.8,149.0,1.27,0
1521234900,0.58,35.83,0.64,47.28,1014.8,152.0,1.36,0
1521235200,0.58,35.8,0.64,47.27,1014.8,155.0,1.46,0
1521235500,0.59,35.78,0.64,47.26,1014.8,157.0,1.56,0
1521235800,0.59,35.75,0.64,47.26,1014.8,159.0,1.66,0
1521236100,0.6,35.73,0.64,47.25,1014.8,161.0,1.76,0
1521236400,0.6,35.7,0.64,47.24,1014.8,162.0,1.86,0
1521236700,0.61,35.68,0.64,47.23,1014.7,163.0,1.97,0
1521237000,0.61,35.65,0.64,47.23,1014.7,165.0,2.08,0
1521237300,0.62,35.63,0.64,47.22,1014.7,166.0,2.19,0
1521237600,0.63,35.6,0.64,47.21,1014.7,167.0,2.29,0
1521237900,0.64,35.73,0.64,47.2,1014.7,164.0,2.39,0
1521238200,0.65,35.86,0.65,47.2,1014.7,162.0,2.49,0
1521238500,0.66,35.99,0.65,47.19,1014.7,160.0,2.59,0
1521238800,0.67,36.12,0.65,47.19,1014.7,158.0,2.7,0
1521239100,0.68,36.24,0.66,47.18,1014.7,156.0,2.8,0
1521239400,0.69,36.37,0.66,47.17,1014.7,155.0,2.91,0
1521239700,0.7,36.49,0.66,46.45,1014.7,153.0,3.03,0
1521240000,0.71,36.62,0.67,46.33,1014.6,152.0,3.14,0
1521240300,0.72,36.74,0.67,46.21,1014.6,151.0,3.26,0
1521240600,0.73,36.86,0.67,46.1,1014.6,149.0,3.38,0
1521240900,0.74,36.99,0.68,45.99,1014.6,148.0,3.5,0
1521241200,0.75,37.11,0.68,45.87,1014.6,147.0,3.62,0
1521241500,0.74,37.07,0.68,45.9,1014.6,148.0,3.5,0
1521241800,0.73,37.03,0.68,45.93,1014.6,148.0,3.38,0
1521242100,0.72,36.99,0.68,45.96,1014.6,149.0,3.26,0
1521242400,0.71,36.95,0.68,46.0,1014.6,149.0,3.14,0
1521242700,0.7,36.91,0.68,46.04,1014.5,150.0,3.02,0
1521243000,0.69,36.87,0.68,46.74,1014.5,151.0,2.9,0
1521243300,0.68,36.83,0.68,46.67,1014.5,152.0,2.78,0
1521243600,0.67,36.79,0.68,46.6,1014.5,153.0,2.67,0
1521243900,0.66,36.75,0.69,46.54,1014.5,154.0,2.55,0
1521244200,0.65,36.71,0.69,46.47,1014.5,155.0,2.44,0
1521244500,0.64,36.67,0.69,46.4,1014.5,156.0,2.32,0
1521244800,0.63,36.64,0.69,46.33,1014.5,157.0,2.21,0
1521245100,0.64,36.6,0.69,46.31,1014.4,160.0,2.11,0
1521245400,0.65,36.57,0.69,46.29,1014.3,162.0,2.01,0
1521245700,0.66,36.54,0.69,46.27,1014.3,166.0,1.92,0
1521246000,0.67,36.5,0.69,46.25,1014.2,169.0,1.84,0
1521246300,0.68,36.47,0.69,46.23,1014.1,173.0,1.77,0
1521246600,0.69,36.44,0.69,46.21,1014.1,177.0,1.7,0
1521246900,0.7,36.41,0.68,46.19,1014.0,181.0,1.64,0
1521247200,0.71,36.37,0.68,46.17,1014.0,186.0,1.6,0
1521247500,0.72,36.34,0.68,46.15,1013.9,191.0,1.56,0
1521247800,0.73,36.31,0.68,46.13,1013.8,196.0,1.54,0
1521248100,0.74,36.28,0.68,46.11,1013.8,201.0,1.53,0
1521248400,0.75,36.24,0.68,46.09,1013.7,207.0,1.53,0
1521248700,0.74,36.25,0.68,46.16,1013.7,209.0,1.58,0
1521249000,0.72,36.25,0.68,46.22,1013.8,211.0,1.63,0
1521249300,0.71,36.25,0.68,46.29,1013.8,213.0,1.69,0
1521249600,0.69,36.25,0.68,46.36,1013.8,215.0,1.74,0
1521249900,0.68,36.25,0.67,46.43,1013.9,217.0,1.8,0
1521250200,0.66,36.25,0.67,46.5,1013.9,218.0,1.86,0
1521250500,0.65,36.25,0.67,46.56,1013.9,220.0,1.93,0
1521250800,0.63,36.25,0.67,46.63,1014.0,221.0,1.99,0
1521251100,0.62,36.25,0.67,46.7,1014.0,223.0,2.05,0
1521251400,0.6,36.24,0.67,46.77,1014.0,224.0,2.12,0
1521251700,0.59,36.24,0.66,46.84,1014.1,225.0,2.19,0
1521252000,0.57,36.24,0.66,46.9,1014.1,226.0,2.25,0
1521252300,0.57,36.27,0.67,46.7,1014.2,224.0,2.15,0
1521252600,0.58,36.3,0.67,46.49,1014.2,221.0,2.06,0
1521252900,0.58,36.32,0.68,46.29,1014.3,218.0,1.97,0
1521253200,0.59,36.35,0.69,46.08,1014.3,215.0,1.88,0
1521253500,0.59,36.37,0.69,45.88,1014.4,211.0,1.81,0
1521253800,0.6,36.38,0.7,45.67,1014.4,207.0,1.73,0
1521254100,0.6,36.4,0.7,45.47,1014.5,203.0,1.67,0
1521254400,0.61,36.42,0.71,45.26,1014.5,199.0,1.62,0
1521254700,0.61,36.43,0.72,45.05,1014.6,194.0,1.58,0
1521255000,0.62,36.44,0.72,44.85,1014.6,189.0,1.54,0
1521255300,0.62,36.45,0.73,44.64,1014.7,184.0,1.52,0
1521255600,0.63,36.45,0.73,44.44,1014.8,179.0,1.52,0
1521255900,0.62,36.5,0.73,44.43,1014.8,179.0,1.44,0
1521256200,0.62,36.54,0.74,44.43,1014.8,179.0,1.36,0
1521256500,0.61,36.58,0.74,44.42,1014.8,179.0,1.28,0
1521256800,0.61,36.62,0.74,44.42,1014.8,179.0,1.19,0
1521257100,0.6,36.66,0.74,44.41,1014.8,179.0,1.11,0
1521257400,0.6,36.7,0.74,44.41,1014.8,179.0,1.03,0
1521257700,0.59,36.74,0.74,44.4,1014.8,179.0,0.95,0
1521258000,0.59,36.78,0.74,44.39,1014.8,179.0,0.87,0
1521258300,0.58,36.82,0.75,44.39,1014.8,180.0,0.79,0
1521258600,0.58,36.86,0.75,44.38,1014.8,180.0,0.71,0
1521258900,0.57,36.9,0.75,44.38,1014.8,180.0,0.63,0
1521259200,0.57,36.94,0.75,44.37,1014.8,180.0,0.55,0
1521259500,0.58,36.99,0.75,44.4,1014.9,175.0,0.59,6
1521259800,0.58,37.04,0.75,44.42,1014.9,170.0,0.63,36
1521260100,0.59,37.08,0.75,44.45,1015.0,166.0,0.67,273
1521260400,0.6,37.13,0.75,44.47,1015.0,163.0,0.71,398
1521260700,0.61,37.18,0.75,44.5,1015.1,160.0,0.76,679
1521261000,0.61,37.22,0.75,44.52,1015.1,157.0,0.81,890
1521261300,0.62,37.27,0.75,44.55,1015.2,155.0,0.86,866
1521261600,0.63,37.32,0.76,44.57,1015.2,153.0,0.91,934
1521261900,0.64,37.37,0.76,44.6,1015.3,151.0,0.96,1101
1521262200,0.64,37.41,0.76,44.62,1015.3,149.0,1.02,1173
1521262500,0.65,37.46,0.76,44.64,1015.4,147.0,1.07,1096
1521262800,0.66,37.51,0.76,44.67,1015.4,146.0,1.13,732
1521263100,0.65,37.56,0.75,45.0,1015.5,149.0,1.16,538
1521263400,0.64,37.6,0.74,45.32,1015.5,152.0,1.19,781
1521263700,0.64,37.64,0.73,45.65,1015.6,154.0,1.23,1568
1521264000,0.63,37.68,0.73,45.97,1015.6,157.0,1.27,2455
1521264300,0.62,37.72,0.72,46.3,1015.7,159.0,1.31,3402
1521264600,0.61,37.75,0.71,46.62,1015.7,161.0,1.35,4062
1521264900,0.61,37.78,0.7,46.95,1015.8,163.0,1.39,4873
1521265200,0.6,37.81,0.69,47.27,1015.8,165.0,1.44,5051
1521265500,0.59,37.83,0.69,47.6,1015.9,167.0,1.49,8150
1521265800,0.59,37.85,0.68,47.92,1015.9,168.0,1.54,11804
1521266100,0.58,37.86,0.67,48.25,1016.0,170.0,1.59,14622
1521266400,0.57,37.87,0.66,48.58,1016.0,171.0,1.64,14625
1521266700,0.56,37.85,0.66,48.77,1016.0,179.0,1.75,11261
1521267000,0.54,37.83,0.65,48.96,1016.0,185.0,1.89,8824
1521267300,0.53,37.8,0.65,49.16,1016.0,191.0,2.04,7529
1521267600,0.51,37.77,0.64,49.35,1016.0,195.0,2.21,8053
1521267900,0.5,37.74,0.64,49.54,1016.0,199.0,2.4,10785
1521268200,0.48,37.71,0.63,49.74,1016.0,203.0,2.59,12980
1521268500,0.47,37.68,0.63,49.93,1016.0,206.0,2.79,9019
1521268800,0.45,37.64,0.62,50.12,1016.0,208.0,3.0,10853
1521269100,0.44,37.61,0.62,50.32,1016.0,210.0,3.21,6604
1521269400,0.42,37.57,0.61,50.51,1016.0,212.0,3.43,15928
1521269700,0.41,37.52,0.6,50.7,1016.0,214.0,3.65,17732
1521270000,0.39,37.48,0.6,50.9,1016.0,216.0,3.87,24142
1521270300,0.39,37.47,0.59,51.18,1016.0,218.0,3.91,17664
1521270600,0.39,37.46,0.59,51.47,1016.0,220.0,3.94,14990
1521270900,0.39,37.45,0.58,51.75,1015.9,222.0,3.99,20470
1521271200,0.39,37.44,0.57,52.04,1015.9,224.0,4.03,24232
1521271500,0.39,37.42,0.57,52.32,1015.9,226.0,4.09,24770
1521271800,0.39,37.39,0.56,52.61,1015.9,228.0,4.15,25079
1521272100,0.39,37.36,0.55,52.89,1015.9,230.0,4.21,24797
1521272400,0.39,37.33,0.55,53.18,1015.9,232.0,4.28,25608
1521272700,0.39,37.3,0.54,53.46,1015.9,234.0,4.35,26309
1521273000,0.39,37.26,0.53,53.75,1015.8,236.0,4.43,27454
1521273300,0.39,37.22,0.53,54.04,1015.8,238.0,4.51,28031
1521273600,0.39,37.17,0.52,54.32,1015.8,239.0,4.6,26696
1521273900,0.42,37.26,0.52,54.5,1015.8,239.0,4.65,27483
1521274200,0.44,37.35,0.52,54.68,1015.7,239.0,4.7,27623
1521274500,0.46,37.45,0.52,54.86,1015.7,239.0,4.76,28674
1521274800,0.48,37.54,0.52,55.04,1015.7,239.0,4.81,28103
1521275100,0.5,37.63,0.51,55.22,1015.6,239.0,4.86,25053
1521275400,0.53,37.72,0.51,55.4,1015.6,239.0,4.91,30876
1521275700,0.55,37.81,0.51,55.58,1015.6,239.0,4.96,30180
1521276000,0.57,37.9,0.51,55.76,1015.5,240.0,5.02,32480
1521276300,0.59,37.99,0.51,55.94,1015.5,240.0,5.07,29251
1521276600,0.61,38.07,0.51,56.12,1015.4,240.0,5.12,30230
1521276900,0.64,38.16,0.51,56.3,1015.4,240.0,5.17,30640
1521277200,0.66,38.25,0.5,56.48,1015.4,240.0,5.23,28489
1521277500,0.66,38.37,0.5,56.62,1015.3,240.0,5.51,25379
1521277800,0.66,38.49,0.5,56.75,1015.3,241.0,5.79,26483
1521278100,0.66,38.61,0.5,56.89,1015.2,242.0,6.08,25888
1521278400,0.66,38.73,0.5,57.02,1015.2,242.0,6.36,25932
1521278700,0.66,38.85,0.5,57.16,1015.1,243.0,6.65,26412
1521279000,0.66,38.97,0.5,57.29,1015.1,243.0,6.93,23587
1521279300,0.66,39.09,0.5,57.42,1015.0,243.0,7.22,20832
1521279600,0.66,39.21,0.5,57.56,1015.0,244.0,7.51,26327
1521279900,0.66,39.32,0.5,57.69,1014.9,244.0,7.79,27380
1521280200,0.66,39.44,0.5,57.83,1014.9,245.0,8.08,30139
1521280500,0.66,39.56,0.5,57.96,1014.9,245.0,8.37,30963
1521280800,0.66,39.68,0.5,58.1,1014.8,245.0,8.66,31828
1521281100,0.66,39.78,0.5,58.15,1014.8,246.0,8.7,28342
1521281400,0.66,39.87,0.5,58.21,1014.7,246.0,8.73,22577
1521281700,0.66,39.97,0.5,58.27,1014.7,247.0,8.77,27331
1521282000,0.66,40.06,0.51,58.33,1014.7,248.0,8.82,21767
1521282300,0.66,40.16,0.51,58.39,1014.6,248.0,8.86,14527
1521282600,0.66,40.25,0.51,58.45,1014.6,249.0,8.9,15196
1521282900,0.66,40.35,0.51,58.51,1014.6,249.0,8.94,14040
1521283200,0.66,40.44,0.51,58.56,1014.5,250.0,8.99,18088
1521283500,0.66,40.54,0.51,58.62,1014.5,250.0,9.03,20113
1521283800,0.66,40.63,0.51,58.68,1014.5,251.0,9.08,17130
1521284100,0.66,40.73,0.51,58.74,1014.4,251.0,9.13,13052
1521284400,0.66,40.82,0.51,58.8,1014.4,252.0,9.17,12129
1521284700,0.67,40.92,0.51,59.01,1014.4,252.0,9.0,10915
1521285000,0.67,41.01,0.51,59.22,1014.3,252.0,8.83,11616
1521285300,0.68,41.1,0.51,59.44,1014.3,252.0,8.66,15057
1521285600,0.69,41.19,0.5,59.65,1014.2,252.0,8.49,27041
1521285900,0.7,41.28,0.5,59.86,1014.2,251.0,8.32,32208
1521286200,0.7,41.37,0.5,60.08,1014.2,251.0,8.15,26854
1521286500,0.71,41.46,0.5,60.29,1014.1,251.0,7.98,26793
1521286800,0.72,41.55,0.5,60.5,1014.1,251.0,7.81,23343
1521287100,0.73,41.64,0.49,60.72,1014.0,251.0,7.64,19598
1521287400,0.73,41.73,0.49,60.93,1014.0,251.0,7.47,24896
1521287700,0.74,41.82,0.49,61.14,1014.0,251.0,7.3,23126
1521288000,0.75,41.9,0.49,61.36,1013.9,251.0,7.13,24543
1521288300,0.75,41.9,0.49,61.45,1014.0,248.0,7.16,24728
1521288600,0.75,41.9,0.48,61.54,1014.0,246.0,7.2,23959
1521288900,0.75,41.9,0.48,61.63,1014.0,243.0,7.26,20253
1521289200,0.75,41.9,0.48,61.72,1014.0,241.0,7.33,19848
1521289500,0.75,41.89,0.48,61.81,1014.0,238.0,7.41,20457
1521289800,0.75,41.89,0.48,61.91,1014.1,236.0,7.5,18810
1521290100,0.75,41.89,0.48,62.0,1014.1,234.0,7.61,17520
1521290400,0.75,41.89,0.47,62.09,1014.1,232.0,7.72,18342
